9.864049999999997542e-01,9.263673526315785445e-01,8.603862473684209533e-01,7.974803052631577183e-01,7.436637052631577260e-01,6.889189263157895482e-01,5.701380368421049560e-01,5.627438052631578147e-01,4.417654157894738698e-01,3.316519736842104549e-01,1.775008315789473878e-01,4.958959999999998369e-02,7.145684210526315151e-04,2.218368421052632831e-04,1.418842105263157802e-04,8.342631578947358787e-05,6.139473684210527754e-05,5.023684210526315749e-05,4.550000000000003532e-05,4.157894736842111176e-05
9.837949999999999751e-01,9.344590684210526410e-01,9.056426894736840927e-01,8.587888578947370233e-01,8.118943473684210321e-01,7.406747631578948221e-01,6.995231894736843037e-01,5.963687210526316118e-01,5.650684473684208786e-01,4.473527105263159775e-01,2.897789000000000059e-01,1.459011210526315327e-01,1.666571052631578287e-02,5.943684210526317376e-04,1.825315789473683898e-04,1.373105263157893975e-04,7.049473684210525479e-05,6.588947368421052726e-05,5.214210526315792780e-05,4.473684210526319998e-05
9.973079000000002470e-01,9.657515578947366564e-01,9.347961263157893441e-01,8.951905947368420380e-01,8.554090210526321680e-01,8.149732526315791592e-01,7.479797736842107581e-01,6.946887842105265998e-01,6.355540157894735698e-01,5.740138526315790024e-01,4.204999210526315645e-01,2.479851736842103860e-01,1.004835684210526187e-01,3.187826315789474806e-03,2.190789473684206829e-04,1.224894736842104394e-04,8.566315789473684579e-05,6.725789473684214875e-05,5.611578947368423497e-05,4.789473684210526788e-05
9.989363000000001103e-01,9.743272157894735663e-01,9.406111473684209967e-01,9.260311894736839022e-01,8.833685789473690875e-01,8.576790052631575456e-01,8.046002578947366590e-01,7.571723000000000203e-01,6.810272947368422036e-01,6.728823473684211187e-01,5.104843473684209654e-01,3.890775789473684410e-01,2.114820000000000033e-01,2.769986842105263622e-02,4.276684210526314261e-04,1.740947368421053064e-04,1.068684210526315973e-04,7.219999999999997958e-05,5.852105263157892935e-05,5.105263157894734933e-05
9.996624999999997874e-01,9.807958473684211809e-01,9.621696947368423292e-01,9.435517842105259900e-01,9.153104368421051129e-01,8.861498157894738270e-01,8.733376684210525376e-01,8.051264105263159498e-01,7.837661578947370256e-01,7.290486473684210100e-01,6.252518105263156212e-01,5.149869157894737537e-01,3.300418368421051962e-01,1.030759736842105090e-01,1.351763157894737182e-03,2.523052631578946497e-04,1.019684210526316409e-04,7.235263157894733174e-05,6.230526315789470702e-05,5.421052631578943077e-05
9.999164999999997638e-01,9.859263526315790171e-01,9.721139789473682846e-01,9.581848526315787096e-01,9.344787421052628273e-01,9.288243473684212326e-01,9.119115789473682954e-01,8.745945631578946333e-01,8.419878315789475209e-01,7.854560736842105539e-01,6.709248999999998242e-01,6.124754473684209666e-01,4.222271473684211518e-01,2.222452210526315031e-01,9.513763157894736949e-03,3.103894736842105072e-04,1.354526315789474696e-04,9.222105263157895567e-05,6.928947368421046083e-05,5.736842105263149867e-05
9.999824999999993302e-01,9.901402631578948288e-01,9.804137842105262735e-01,9.706452578947366572e-01,9.605812263157892383e-01,9.499351526315790162e-01,9.379329421052634563e-01,8.775204789473680655e-01,8.872523842105262126e-01,8.452027052631579940e-01,7.763861631578946598e-01,6.926792052631579599e-01,5.633581894736842122e-01,3.327053684210524165e-01,4.526436315789473391e-02,2.933526315789472690e-04,1.383789473684211607e-04,9.857894736842106069e-05,7.225263157894728865e-05,6.052631578947360045e-05
9.999979999999996094e-01,9.938306157894736259e-01,9.876940789473681592e-01,9.815438421052630202e-01,9.751853263157894691e-01,9.683695578947363325e-01,9.510139473684213751e-01,9.224703421052626862e-01,9.289320210526316179e-01,9.016801736842104953e-01,8.560279263157891672e-01,8.208994052631582994e-01,5.998611999999998723e-01,3.974591421052628970e-01,1.433041526315789183e-01,6.644736842105262954e-04,1.997421052631580935e-04,1.198473684210526373e-04,8.246842105263151924e-05,6.368421052631566834e-05
1.000000000000000000e+00,9.970871684210531605e-01,9.941827473684210492e-01,9.912225631578942542e-01,9.881752421052633073e-01,9.848042368421051629e-01,9.807589736842103889e-01,9.753902842105266480e-01,9.675130157894734628e-01,9.359519421052631127e-01,9.062868578947371745e-01,8.088133263157896158e-01,7.175560578947366430e-01,5.947343631578944079e-01,2.556505789473682566e-01,1.222252631578947405e-03,2.213736842105264483e-04,1.270052631578948025e-04,8.916315789473678178e-05,6.684210526315774979e-05
1.000000000000000000e+00,1.000000000000000000e+00,9.999987999999997434e-01,9.999851999999990193e-01,9.999098000000000708e-01,9.996650999999997511e-01,9.989649999999998808e-01,9.873203000000000396e-01,9.936301000000000716e-01,9.766076999999999675e-01,9.431008000000001834e-01,8.787848999999997579e-01,7.684438999999997355e-01,6.575174999999998660e-01,3.480458000000001828e-01,1.941989999999999342e-02,2.925000000000001709e-04,1.375000000000001980e-04,8.800000000000003837e-05,6.999999999999992611e-05
